Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MiscVal,SaleType,SaleCondition,BsmtFlag,WoodDeckFlag,PoolFlag,BsmtFinPerc,SalePrice
302,10,3,66.0,16226,1,1,2,3,4,0,5,2,2,0,5,8,5,1999,1,1,12,13,2,0.0,4.0,3.0,2,4.0,3.0,1.0,6.0,1.0,1028.0,1,5.0,1,4,0,2452,0.0,0.0,2,1,4,1,4.0,9,7.0,1,3.0,3,3.0,2.0,3.0,2.0,208,50,0,0,0,4,1,0,8,4,1.0,1,0,0.2733463035019455,12.495003937382387
303,5,3,118.0,13704,1,1,0,3,0,0,5,2,2,0,2,7,5,2002,1,1,12,13,1,150.0,4.0,3.0,2,4.0,3.0,1.0,1.0,1.0,1541.0,1,5.0,1,4,0,1541,0.0,0.0,2,0,3,1,4.0,6,7.0,1,3.0,1,2.0,3.0,3.0,2.0,468,81,0,0,0,4,1,0,8,4,1.0,1,0,0.0,12.230765258120545
304,5,3,70.0,9800,1,1,3,3,0,0,5,2,2,0,2,5,7,1972,1,1,12,13,2,0.0,3.0,3.0,2,3.0,3.0,1.0,5.0,1.0,894.0,1,3.0,1,4,0,894,1.0,0.0,1,0,3,1,3.0,5,7.0,0,0.0,1,1.0,2.0,3.0,2.0,256,0,0,0,0,1,1,0,8,0,1.0,1,0,1.0,11.917723684090689
305,12,4,87.0,18386,1,1,3,3,4,0,17,2,2,0,3,7,9,2002,1,1,5,5,2,0.0,3.0,3.0,0,3.0,3.0,1.0,1.0,1.0,1470.0,1,5.0,1,4,0,3493,0.0,0.0,3,0,3,1,4.0,10,7.0,1,5.0,1,1.0,3.0,3.0,2.0,302,0,0,0,0,4,1,0,8,4,1.0,1,0,0.0,12.594730635321957
306,5,3,80.0,10386,1,1,3,3,4,0,5,2,2,0,2,8,5,2005,1,1,5,5,3,246.0,4.0,3.0,2,4.0,3.0,1.0,6.0,1.0,2000.0,1,5.0,1,4,0,2000,1.0,0.0,2,0,3,1,4.0,8,7.0,0,0.0,1,3.0,3.0,3.0,2.0,168,0,0,0,0,4,1,0,8,4,1.0,1,0,0.732,12.631013530138995
307,10,3,116.0,13474,1,1,3,3,4,0,20,1,2,0,5,7,5,1991,1,1,6,10,1,246.0,4.0,3.0,1,4.0,3.0,1.0,5.0,1.0,700.0,1,4.0,1,4,0,2243,1.0,0.0,2,1,4,1,4.0,8,7.0,1,3.0,1,2.0,3.0,3.0,2.0,127,44,224,0,0,4,1,0,8,4,1.0,1,0,1.0,12.323855681186558
308,9,4,58.0,7920,1,0,0,3,4,0,9,0,2,0,0,6,7,1950,1,1,8,8,2,0.0,3.0,2.0,1,3.0,3.0,1.0,1.0,1.0,319.0,1,3.0,1,0,0,1406,0.0,0.0,1,0,3,1,2.0,6,7.0,0,0.0,6,0.0,0.0,0.0,0.0,0,144,0,0,0,2,1,0,8,4,1.0,0,0,0.0,11.401993904262946
309,6,3,74.0,12342,1,1,0,3,4,0,7,2,2,0,2,4,5,1950,1,1,12,13,2,0.0,3.0,3.0,1,3.0,3.0,1.0,4.0,1.0,861.0,1,5.0,1,4,0,861,0.0,0.0,1,0,1,1,3.0,4,7.0,0,0.0,5,1.0,2.0,3.0,2.0,158,0,0,0,0,4,1,0,8,4,1.0,1,0,0.3042973286875726,11.320553572322773
310,5,3,90.0,12378,1,1,0,3,4,0,16,2,2,0,2,9,5,2004,1,1,12,13,2,0.0,4.0,3.0,2,5.0,3.0,4.0,6.0,1.0,1896.0,1,5.0,1,4,0,1944,1.0,0.0,2,0,3,1,5.0,8,7.0,3,5.0,1,3.0,3.0,3.0,2.0,208,175,0,0,0,4,1,0,8,4,1.0,1,0,0.6719409282700421,12.793859310432293
311,10,3,74.0,7685,1,1,0,3,4,0,8,2,2,0,5,6,5,1994,1,1,6,6,1,112.0,3.0,3.0,2,4.0,3.0,1.0,5.0,1.0,697.0,1,4.0,1,4,0,1501,0.0,0.0,2,1,3,1,4.0,6,7.0,1,3.0,1,3.0,2.0,3.0,2.0,190,63,0,0,0,4,1,0,8,4,1.0,1,0,0.7431850789096126,12.017330520933296
312,5,3,50.0,8000,1,1,3,3,4,0,12,2,2,0,2,6,6,2002,1,1,12,13,2,0.0,3.0,4.0,1,3.0,3.0,1.0,5.0,1.0,972.0,1,5.0,1,4,0,972,1.0,0.0,1,0,2,1,3.0,5,7.0,1,4.0,5,1.0,1.0,3.0,2.0,0,0,0,0,0,4,1,0,8,4,1.0,0,0,0.6995884773662552,11.790557201568507
313,4,4,65.0,7800,1,1,3,3,4,0,17,0,2,1,0,5,7,1950,1,1,8,8,2,0.0,3.0,3.0,1,4.0,3.0,2.0,3.0,1.0,793.0,1,3.0,1,4,0,1118,1.0,0.0,1,0,3,1,3.0,5,7.0,1,4.0,5,1.0,2.0,3.0,2.0,0,0,0,0,271,2,1,0,8,4,1.0,0,0,0.639344262295082,11.694413341015606
314,5,3,150.0,215245,1,1,2,2,4,2,23,2,2,0,2,7,5,1965,3,1,3,3,2,0.0,3.0,3.0,1,4.0,3.0,4.0,5.0,3.0,2136.0,2,3.0,1,4,0,2036,2.0,0.0,2,0,3,1,3.0,8,7.0,2,4.0,1,2.0,2.0,3.0,2.0,0,0,0,0,0,4,1,0,8,4,1.0,0,0,0.9625468164794008,12.834681304952548
315,11,4,60.0,9600,1,0,3,3,4,0,17,2,2,0,5,7,7,1990,1,1,13,14,2,0.0,3.0,3.0,0,3.0,4.0,1.0,2.0,1.0,728.0,1,5.0,1,4,0,1641,0.0,1.0,1,1,3,1,5.0,6,7.0,1,4.0,5,1.0,2.0,2.0,2.0,0,0,234,0,0,4,1,0,8,4,1.0,0,0,0.02197802197802198,12.089538829274222
316,10,3,71.0,7795,1,1,0,3,4,0,8,2,2,0,5,7,5,2005,1,1,12,13,2,0.0,4.0,3.0,2,4.0,3.0,1.0,6.0,1.0,716.0,1,5.0,1,4,0,1432,1.0,0.0,2,1,3,1,4.0,6,7.0,1,4.0,1,3.0,2.0,3.0,2.0,100,51,0,0,0,4,1,0,8,4,1.0,1,0,0.5935754189944135,12.146853285870202
317,10,3,94.0,13005,1,1,0,3,0,0,14,2,2,0,5,7,7,1980,1,1,5,5,1,278.0,4.0,3.0,1,4.0,3.0,1.0,6.0,1.0,845.0,1,3.0,1,4,0,2353,1.0,0.0,2,1,4,1,5.0,10,7.0,1,3.0,1,2.0,2.0,3.0,2.0,288,195,0,0,0,0,1,0,8,4,1.0,1,0,0.8189349112426035,12.468436909997665
318,10,1,75.0,9000,1,1,3,3,4,0,21,2,2,0,5,8,5,2006,1,1,12,13,2,0.0,4.0,3.0,2,4.0,3.0,3.0,1.0,1.0,1088.0,1,5.0,1,4,0,1959,0.0,0.0,2,1,3,1,4.0,8,7.0,1,4.0,1,2.0,3.0,3.0,2.0,208,46,0,0,0,4,1,0,8,4,1.0,1,0,0.0,12.506177237980511
319,10,3,90.0,9900,1,1,3,2,4,1,15,2,2,0,5,7,5,1993,1,1,6,6,1,256.0,4.0,3.0,2,4.0,3.0,4.0,6.0,1.0,1347.0,1,5.0,1,4,0,2646,1.0,0.0,2,1,4,1,4.0,9,7.0,1,3.0,1,2.0,3.0,3.0,2.0,340,60,144,0,0,4,1,0,8,4,1.0,1,0,0.732739420935412,12.468436909997665
320,13,3,74.0,14115,1,1,3,3,4,0,14,2,2,0,7,7,5,1980,1,1,9,10,1,225.0,3.0,3.0,1,4.0,3.0,3.0,6.0,1.0,1372.0,1,3.0,1,4,0,1472,1.0,0.0,2,0,3,1,3.0,6,7.0,2,3.0,1,1.0,2.0,3.0,2.0,233,48,0,0,0,4,1,0,8,4,1.0,1,0,0.7551020408163265,12.141534124392603
321,10,3,111.0,16259,1,1,3,3,0,0,16,2,2,0,5,9,5,2006,1,1,12,13,3,370.0,3.0,3.0,2,5.0,4.0,3.0,1.0,1.0,1249.0,1,5.0,1,4,0,2596,0.0,0.0,3,1,4,1,4.0,9,7.0,0,0.0,1,2.0,3.0,3.0,2.0,240,154,0,0,0,4,1,0,6,5,1.0,1,0,0.0,12.7444443677961
322,10,3,99.0,12099,1,1,0,3,4,0,16,2,2,0,5,8,5,2004,1,1,12,13,1,388.0,4.0,3.0,2,5.0,3.0,3.0,6.0,1.0,1136.0,1,5.0,1,4,0,2468,1.0,0.0,2,1,4,1,4.0,10,7.0,1,4.0,3,3.0,3.0,3.0,2.0,184,154,0,0,0,4,1,0,8,4,1.0,1,0,0.8538732394366197,12.777052192115912
323,10,3,86.0,10380,1,1,0,3,4,0,20,2,2,0,5,7,5,1987,1,1,9,10,1,172.0,4.0,3.0,1,3.0,3.0,4.0,2.0,5.0,1502.0,1,5.0,1,4,0,2730,1.0,0.0,2,1,4,1,4.0,8,7.0,1,3.0,1,3.0,2.0,3.0,2.0,201,96,0,0,0,2,1,0,8,4,1.0,1,0,1.0,12.614865543731012
324,5,4,49.0,5820,1,1,3,3,4,0,17,2,2,0,2,3,8,2005,1,1,12,13,2,0.0,3.0,4.0,1,3.0,3.0,1.0,5.0,1.0,1162.0,1,5.0,1,4,0,1163,1.0,0.0,1,0,3,1,3.0,6,7.0,0,0.0,1,1.0,1.0,2.0,2.0,142,98,0,0,0,4,1,0,8,4,1.0,1,0,0.22030981067125646,11.745425111208464
325,13,3,96.0,11275,1,1,3,3,0,0,12,4,2,0,7,7,7,2007,4,6,13,14,1,300.0,4.0,4.0,1,4.0,3.0,1.0,1.0,1.0,710.0,1,5.0,1,4,0,2978,0.0,0.0,2,1,5,1,4.0,11,7.0,1,4.0,3,3.0,2.0,3.0,2.0,240,0,0,0,0,4,1,0,8,4,1.0,1,0,0.0,12.396693005138824
326,8,4,50.0,5000,1,1,3,3,4,0,9,5,2,0,1,5,6,1950,1,1,8,8,2,0.0,3.0,3.0,1,3.0,3.0,3.0,4.0,1.0,720.0,1,1.0,0,1,0,803,0.0,0.0,1,0,2,1,3.0,5,7.0,0,0.0,5,1.0,2.0,3.0,2.0,0,0,244,0,0,4,1,0,8,4,1.0,0,0,0.16111111111111112,11.37366339763672
327,0,3,32.0,10846,1,1,0,3,1,0,24,2,2,4,2,8,5,1993,1,1,3,3,2,0.0,4.0,3.0,2,4.0,3.0,4.0,6.0,1.0,1719.0,1,5.0,1,4,0,1719,2.0,0.0,1,1,1,1,4.0,6,7.0,2,4.0,1,3.0,2.0,3.0,2.0,122,30,0,0,0,4,1,0,2,4,1.0,1,0,0.941826643397324,12.688498794774466
328,5,3,80.0,11600,1,1,3,3,4,0,12,2,2,0,2,6,5,1960,3,1,13,14,1,175.0,3.0,3.0,1,3.0,3.0,1.0,3.0,1.0,1383.0,1,3.0,1,4,0,1383,0.0,0.0,1,1,3,1,3.0,7,7.0,0,0.0,1,2.0,1.0,3.0,2.0,0,45,0,0,0,4,1,0,8,4,1.0,0,0,0.40853217642805495,11.886211674714158
329,12,3,74.0,11888,1,2,0,0,4,0,3,4,2,0,4,6,6,1994,1,1,13,15,2,0.0,3.0,3.0,0,3.0,3.0,1.0,1.0,1.0,844.0,1,4.0,0,0,0,2134,0.0,0.0,2,0,5,1,4.0,10,7.0,0,0.0,5,1.0,2.0,3.0,2.0,0,60,268,0,0,4,1,0,8,4,1.0,0,0,0.0,12.27606501735021
330,11,4,60.0,6402,1,1,3,3,0,0,9,2,2,0,5,5,5,1950,1,1,13,15,2,0.0,3.0,3.0,2,3.0,3.0,2.0,1.0,1.0,596.0,1,3.0,0,4,0,1192,0.0,0.0,1,0,3,1,3.0,6,7.0,0,0.0,5,1.0,1.0,2.0,0.0,0,0,137,0,0,1,1,0,8,4,1.0,0,0,0.0,11.26446410567173
331,15,3,70.0,10624,1,1,0,3,4,0,12,2,2,2,2,5,4,1964,1,1,6,6,1,84.0,3.0,3.0,1,3.0,3.0,1.0,6.0,3.0,1728.0,1,3.0,1,4,0,1728,0.0,1.0,2,0,6,2,3.0,10,7.0,0,0.0,5,1.0,1.0,3.0,2.0,155,0,0,0,0,4,1,0,8,4,1.0,1,0,0.17592592592592593,11.686878772093667
332,5,3,70.0,8176,1,1,3,3,4,0,12,2,2,0,2,5,6,1992,1,1,13,14,2,0.0,3.0,3.0,1,3.0,3.0,1.0,3.0,1.0,1056.0,1,2.0,1,4,0,1056,1.0,0.0,1,0,3,1,3.0,6,7.0,0,0.0,1,2.0,1.0,3.0,2.0,0,0,0,0,0,4,1,0,8,4,1.0,0,0,0.8011363636363636,11.842229212112828
333,5,3,85.0,10655,1,1,0,3,4,0,16,2,2,0,2,8,5,2004,1,1,12,13,1,296.0,4.0,3.0,2,4.0,3.0,1.0,6.0,0.0,3206.0,1,5.0,1,4,0,1629,1.0,0.0,2,0,3,1,4.0,7,7.0,1,4.0,1,2.0,3.0,3.0,2.0,0,0,0,0,0,4,1,0,8,4,1.0,0,0,0.5,12.556729517143344
334,0,4,59.0,8198,1,1,3,3,3,0,16,2,2,4,2,7,5,2004,1,1,12,13,3,146.0,4.0,3.0,2,4.0,3.0,3.0,6.0,1.0,1358.0,1,5.0,1,4,0,1358,1.0,0.0,2,0,2,1,4.0,6,7.0,1,4.0,1,2.0,2.0,3.0,2.0,192,30,0,0,0,4,1,0,8,4,1.0,1,0,0.5301914580265096,12.240474072247506
335,10,3,59.0,9042,1,1,0,3,4,0,8,2,2,0,5,6,5,1998,1,1,12,13,2,0.0,3.0,3.0,2,4.0,3.0,4.0,6.0,1.0,943.0,1,4.0,1,4,0,1638,1.0,0.0,2,1,3,1,3.0,7,7.0,2,3.0,1,3.0,2.0,3.0,2.0,100,38,0,0,0,4,1,0,8,4,1.0,1,0,0.8780487804878049,12.165250651009918
336,4,3,70.0,164660,0,1,0,1,0,2,23,2,2,1,0,5,6,1965,1,1,9,10,2,0.0,3.0,3.0,1,3.0,3.0,4.0,5.0,4.0,1499.0,1,5.0,1,4,0,1786,2.0,0.0,2,0,3,1,3.0,7,7.0,2,4.0,1,3.0,2.0,3.0,2.0,670,0,0,0,0,4,3,700,8,4,1.0,1,0,0.9312875250166778,12.338196798457215
337,5,3,86.0,14157,1,1,0,1,0,0,22,2,2,0,2,9,5,2006,3,1,12,13,3,200.0,4.0,3.0,2,5.0,3.0,4.0,6.0,1.0,1922.0,1,5.0,1,4,0,1922,1.0,0.0,2,0,3,1,4.0,8,7.0,1,4.0,1,3.0,3.0,3.0,2.0,178,51,0,0,0,4,1,0,8,4,1.0,1,0,0.649843912591051,12.841129801965447
338,5,3,70.0,9135,1,1,3,3,4,0,5,2,2,0,2,7,5,2003,1,1,12,13,1,113.0,4.0,3.0,2,4.0,3.0,3.0,6.0,1.0,1536.0,1,5.0,1,4,0,1536,1.0,0.0,2,0,3,1,4.0,7,7.0,0,0.0,1,2.0,2.0,3.0,2.0,192,74,0,0,0,4,1,0,8,4,1.0,1,0,0.52734375,12.273731294003989
339,5,3,91.0,14145,1,1,3,3,0,0,14,2,2,0,2,7,7,1998,1,1,13,14,2,0.0,4.0,3.0,1,4.0,3.0,2.0,5.0,1.0,1208.0,1,5.0,1,4,0,1621,1.0,0.0,2,0,3,1,4.0,8,7.0,0,0.0,1,2.0,2.0,3.0,2.0,108,45,0,0,0,4,3,400,8,4,1.0,1,0,0.1763245033112583,12.216517903391713
340,5,3,66.0,12400,1,1,0,3,4,0,12,1,2,0,2,6,7,1998,3,1,13,14,1,176.0,3.0,3.0,1,3.0,2.0,1.0,3.0,1.0,1215.0,1,3.0,1,0,0,1215,0.0,0.0,1,0,3,1,3.0,6,7.0,0,0.0,1,1.0,1.0,3.0,2.0,0,0,0,0,234,4,1,0,8,4,1.0,0,0,0.48148148148148145,11.951180395901384
341,10,3,85.0,14191,1,1,3,3,4,0,23,2,2,0,5,8,5,2002,1,1,12,13,2,0.0,4.0,3.0,2,4.0,3.0,1.0,1.0,1.0,967.0,1,5.0,1,4,0,1908,0.0,0.0,2,1,4,1,4.0,9,7.0,0,0.0,1,3.0,2.0,3.0,2.0,135,0,0,0,0,4,1,0,8,4,1.0,1,0,0.0,12.220468525813907
342,5,2,60.0,8400,1,1,3,3,4,0,20,1,2,0,2,4,4,1950,1,1,13,0,2,0.0,2.0,2.0,1,3.0,2.0,1.0,1.0,1.0,721.0,1,4.0,1,4,0,841,0.0,0.0,1,0,2,1,3.0,4,7.0,0,0.0,4,1.0,1.0,3.0,0.0,250,0,24,0,0,4,1,0,8,4,1.0,1,0,0.0,11.314474526246391
343,15,3,70.0,8544,1,1,3,3,4,0,12,2,2,2,2,3,4,1950,1,1,11,12,1,340.0,3.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,5,2.0,0,0,0,1040,0.0,0.0,2,0,2,2,3.0,6,7.0,0,0.0,5,1.0,2.0,3.0,2.0,0,0,0,0,0,4,1,0,8,4,0.0,0,0,0.0,11.379394072345706
344,0,3,63.0,8849,1,1,0,3,4,0,16,2,2,4,2,9,5,2005,3,1,8,8,1,616.0,5.0,3.0,2,5.0,3.0,1.0,6.0,1.0,1684.0,1,5.0,1,4,0,1684,0.0,0.0,2,0,2,1,5.0,6,7.0,1,5.0,1,2.0,2.0,3.0,2.0,495,72,0,0,0,4,1,0,8,4,1.0,1,0,0.0166270783847981,12.491251587763836
345,2,4,36.0,2592,1,1,3,3,4,0,10,2,2,4,5,5,3,1976,1,1,5,5,2,0.0,3.0,3.0,1,4.0,3.0,1.0,3.0,4.0,536.0,1,3.0,1,4,0,1112,0.0,0.0,1,1,3,1,3.0,4,7.0,0,0.0,1,1.0,1.0,3.0,2.0,182,0,0,0,0,4,1,0,8,4,1.0,1,0,0.6735074626865671,11.350406535472453
346,9,3,65.0,6435,1,1,3,3,4,0,3,6,2,0,0,6,5,1950,1,1,8,8,2,0.0,3.0,3.0,0,3.0,3.0,1.0,1.0,1.0,972.0,1,4.0,1,4,0,1577,0.0,0.0,1,0,3,1,2.0,6,7.0,1,4.0,5,1.0,1.0,3.0,2.0,0,0,0,0,0,4,1,0,8,4,1.0,0,0,0.0,11.850825253582627
347,5,3,74.0,12772,1,1,0,3,1,0,12,2,2,0,2,6,8,1998,3,1,8,8,2,0.0,3.0,4.0,1,3.0,3.0,2.0,4.0,1.0,958.0,1,3.0,1,4,0,958,0.0,0.0,1,0,2,1,3.0,5,7.0,0,0.0,1,2.0,1.0,3.0,2.0,0,0,0,0,0,4,0,15500,8,4,1.0,0,0,0.5198329853862212,11.820410164718188
348,5,3,74.0,17600,1,1,0,3,4,0,12,2,2,0,2,6,5,1960,1,1,13,14,1,30.0,3.0,3.0,1,3.0,3.0,1.0,4.0,1.0,1478.0,1,5.0,1,0,0,1478,1.0,0.0,2,0,3,1,3.0,6,7.0,2,4.0,1,1.0,2.0,3.0,2.0,0,40,0,0,0,4,1,0,8,4,1.0,0,0,0.8592692828146143,11.967180737247824
349,2,3,36.0,2448,1,1,3,3,4,0,16,2,2,3,5,7,5,2004,1,1,12,15,3,106.0,4.0,3.0,2,4.0,3.0,1.0,6.0,1.0,764.0,1,5.0,1,4,0,1626,1.0,0.0,2,1,2,1,4.0,6,7.0,0,0.0,3,2.0,2.0,3.0,2.0,0,27,0,0,0,4,1,0,8,4,1.0,0,0,0.75,11.944707881395766
350,10,3,56.0,20431,1,1,1,3,4,0,16,2,2,0,5,9,5,2006,3,1,5,5,1,870.0,5.0,3.0,2,5.0,3.0,1.0,6.0,1.0,1848.0,1,5.0,1,4,0,2728,1.0,0.0,2,1,4,1,5.0,10,7.0,2,5.0,1,3.0,3.0,3.0,2.0,0,0,0,0,0,4,1,0,6,5,1.0,0,0,0.762987012987013,12.988040814744458
351,0,3,68.0,7820,1,1,0,3,4,0,16,2,2,4,2,9,5,2007,3,1,8,8,1,362.0,5.0,3.0,2,5.0,3.0,1.0,1.0,1.0,1869.0,1,5.0,1,4,0,1869,0.0,0.0,2,0,2,1,5.0,6,7.0,1,4.0,1,2.0,2.0,3.0,2.0,210,54,0,0,0,4,1,0,6,5,1.0,1,0,0.0,12.669998467265833
352,0,3,74.0,5271,1,1,0,2,4,1,4,2,2,0,2,7,5,1986,1,1,13,14,2,0.0,3.0,3.0,2,4.0,3.0,4.0,6.0,1.0,1453.0,1,4.0,1,4,0,1453,1.0,0.0,1,1,2,1,4.0,6,7.0,1,3.0,1,2.0,2.0,3.0,2.0,0,80,0,0,184,4,1,0,8,0,1.0,0,0,0.7446662078458361,12.154779351142624
353,9,3,60.0,9084,1,1,3,3,4,0,7,0,2,0,0,5,6,1950,1,1,12,13,2,0.0,3.0,3.0,1,3.0,2.0,2.0,2.0,3.0,616.0,1,3.0,0,4,0,1111,0.0,1.0,1,0,3,1,3.0,5,7.0,0,0.0,5,1.0,1.0,3.0,2.0,48,0,0,0,0,4,1,0,5,4,1.0,1,0,1.0,11.461632170582678
354,6,4,60.0,8520,1,1,3,3,4,0,17,2,2,0,2,6,8,2003,1,1,12,13,2,0.0,3.0,4.0,0,3.0,3.0,1.0,1.0,1.0,624.0,1,4.0,1,4,0,720,0.0,0.0,1,0,2,1,3.0,5,7.0,0,0.0,5,1.0,2.0,3.0,2.0,106,0,0,0,0,4,1,0,8,4,1.0,1,0,0.0,11.570250531589497
355,9,3,60.0,8400,1,1,3,0,4,0,18,2,2,0,0,6,5,2000,1,1,13,8,2,0.0,3.0,3.0,1,3.0,3.0,1.0,2.0,1.0,940.0,1,5.0,1,4,0,1595,0.0,0.0,1,0,2,1,3.0,6,7.0,2,4.0,1,1.0,1.0,3.0,2.0,0,0,108,0,0,4,1,0,8,4,1.0,0,0,0.4127659574468085,11.84939770159144
356,5,3,105.0,11249,1,1,1,3,4,0,5,2,2,0,2,6,5,1995,1,1,12,13,2,0.0,4.0,4.0,2,4.0,4.0,1.0,5.0,4.0,1200.0,1,5.0,1,4,0,1200,1.0,0.0,2,0,3,1,4.0,6,7.0,0,0.0,1,2.0,2.0,3.0,2.0,0,26,0,0,0,4,1,0,8,4,1.0,0,0,0.7316666666666667,12.086725887897607
357,5,3,74.0,9248,1,1,0,3,4,0,8,2,2,0,2,6,6,1992,1,1,6,6,1,106.0,3.0,3.0,2,4.0,3.0,1.0,6.0,1.0,1158.0,1,4.0,1,4,0,1167,1.0,0.0,2,0,3,1,4.0,6,7.0,0,0.0,1,2.0,2.0,3.0,2.0,120,26,0,0,0,4,1,0,8,4,1.0,1,0,0.4835924006908463,12.061046873479915
358,0,4,44.0,4224,1,1,3,3,4,0,10,2,2,4,2,5,5,1976,1,1,5,5,2,0.0,3.0,3.0,2,4.0,3.0,1.0,5.0,1.0,1142.0,1,3.0,1,4,0,1142,1.0,0.0,1,1,3,1,3.0,6,7.0,1,1.0,1,3.0,2.0,3.0,2.0,536,90,0,0,0,2,1,0,8,4,1.0,1,0,0.7653239929947461,11.805595078933049
359,13,3,92.0,6930,1,1,0,3,4,0,4,2,2,0,7,5,4,1958,3,1,13,7,1,120.0,3.0,3.0,1,3.0,3.0,3.0,4.0,3.0,1062.0,1,5.0,1,1,0,1352,0.0,1.0,1,0,3,1,4.0,6,5.0,0,0.0,3,1.0,1.0,3.0,2.0,168,0,294,0,0,4,1,0,8,0,1.0,1,0,0.559322033898305,11.77528972943772
360,10,3,78.0,12011,1,1,0,3,1,0,15,2,2,0,5,8,5,1998,1,1,12,13,1,530.0,4.0,3.0,2,4.0,3.0,3.0,6.0,1.0,1086.0,1,5.0,1,4,0,1924,1.0,0.0,2,1,3,1,4.0,7,7.0,1,3.0,1,2.0,2.0,3.0,2.0,208,75,0,0,374,4,1,0,8,4,1.0,1,0,0.8802946593001841,12.542544882151386
361,14,3,74.0,7540,1,1,0,3,1,0,11,2,2,0,6,6,6,1978,1,1,12,13,2,0.0,3.0,3.0,1,4.0,3.0,3.0,6.0,1.0,888.0,1,5.0,1,4,0,912,1.0,0.0,1,0,2,1,3.0,5,7.0,1,3.0,1,2.0,2.0,3.0,2.0,0,0,0,0,192,2,1,0,8,4,1.0,0,0,0.8704954954954955,11.957611286231675
362,9,3,74.0,9144,1,2,3,3,4,0,3,2,2,0,0,5,5,1982,1,1,8,8,2,0.0,3.0,3.0,1,3.0,3.0,1.0,3.0,1.0,883.0,1,4.0,1,4,0,1505,1.0,0.0,1,0,3,1,3.0,8,7.0,0,0.0,5,1.0,1.0,3.0,0.0,0,0,0,0,0,4,1,0,8,4,1.0,0,0,0.45186862967157415,11.884489021402711
363,14,3,64.0,7301,1,1,3,3,0,0,7,2,2,0,6,7,5,2003,1,1,6,6,1,500.0,4.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,1,4,0,1922,0.0,0.0,3,0,4,1,4.0,7,7.0,1,5.0,3,2.0,2.0,3.0,2.0,0,0,177,0,0,4,1,0,3,4,0.0,0,0,0.0,12.198544379109382
364,2,4,21.0,1680,1,1,3,3,4,0,2,2,2,3,5,6,8,2007,1,1,6,6,1,510.0,3.0,3.0,1,3.0,3.0,1.0,5.0,1.0,483.0,1,4.0,1,4,0,987,0.0,0.0,1,1,2,1,4.0,5,7.0,0,0.0,5,1.0,1.0,3.0,2.0,250,0,0,0,0,4,1,0,8,4,1.0,1,0,0.33540372670807456,11.678439903447801
365,10,3,74.0,18800,1,1,0,3,2,0,14,2,2,0,5,6,5,1976,1,1,6,6,1,120.0,3.0,3.0,2,4.0,3.0,2.0,6.0,1.0,796.0,1,3.0,1,4,0,1574,1.0,0.0,2,1,3,1,3.0,6,7.0,1,3.0,1,3.0,2.0,3.0,2.0,306,111,0,0,0,4,1,0,8,4,1.0,1,0,0.8944723618090452,12.154779351142624
366,11,4,59.0,10690,1,1,3,3,4,0,9,2,2,0,5,5,7,1997,3,1,12,13,2,0.0,3.0,4.0,1,3.0,2.0,1.0,3.0,1.0,672.0,1,4.0,1,0,0,1344,0.0,0.0,1,0,3,1,3.0,6,7.0,0,0.0,5,1.0,1.0,3.0,2.0,0,128,218,0,0,4,1,0,8,4,1.0,0,0,0.6785714285714286,11.898187865760873
367,5,3,74.0,9500,1,1,0,3,4,0,12,2,2,0,2,6,5,1963,1,1,9,10,1,247.0,3.0,3.0,1,4.0,3.0,1.0,4.0,1.0,1394.0,1,4.0,1,4,0,1394,1.0,0.0,1,1,3,1,3.0,6,7.0,2,4.0,1,2.0,2.0,3.0,2.0,0,76,0,0,185,4,1,0,8,4,1.0,0,0,0.4368723098995696,11.976659481202368
368,13,3,101.0,9150,1,1,0,3,0,0,12,2,2,0,7,6,5,1962,1,5,9,10,1,305.0,3.0,3.0,1,4.0,3.0,4.0,6.0,1.0,1099.0,1,4.0,1,4,0,1431,0.0,1.0,1,0,3,1,3.0,6,7.0,1,4.0,2,2.0,1.0,3.0,2.0,64,110,0,0,0,4,1,0,8,4,1.0,1,0,0.3375796178343949,12.013700752882718
369,5,3,78.0,7800,1,1,3,3,4,0,12,2,2,0,2,5,6,1954,1,1,6,6,1,200.0,3.0,3.0,2,3.0,3.0,1.0,2.0,1.0,1268.0,1,4.0,1,4,0,1268,0.0,0.0,1,0,2,1,3.0,7,7.0,1,4.0,1,3.0,1.0,3.0,2.0,0,98,0,0,0,4,1,0,8,4,1.0,0,0,0.42586750788643535,11.790557201568507
